script_path,quality_label,risk_label,oracle_version,test_evidence
monitoring_scripts/general/uptime.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/user-modifiable-all-parms.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/user-modifiable-parms.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/user_ddl.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/user_exit.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/utl_file-test.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/wait_chains.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/wc-legend.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/xb.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/xbi.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/xdesc-all.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/xdesc.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/xdllr-abstract-list.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/xdllr-comments.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/xdllr-info.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/general/xdllr-tablist.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/archived_log_dest.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/archived_log_hist_matrix.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/archived_log_sums.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/feature-usage.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/incarnations.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/nls_date_format.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/nls_time_format.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/options.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/showobjprivs.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/instance_db/showsga.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/avg_disk_times.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/io_begin.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/io_end.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/io_order.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/io_stat.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/io_stat2.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/io_stat3.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/io_tbs.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/ioweight.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/lfsdiag.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/redo-per-second.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/redo-rate.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/showtrans.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/trans_per_hour.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/io_redo/who5.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/metrics/metric-names.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/metrics/metrics-available-ash.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/metrics/metrics-available-awr.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/metrics/metrics-available.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/metrics/metrics-not-saved-in-awr.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/metrics/sysmetric-cpu-seconds-summary.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/ash-snapshot-define-begin-end.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/awr_create_snapshot.sql,community,MEDIO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/awr_get_snapshots.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/deregister_snapshots.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/show_mview_status.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/showregistered_snapshots.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/showsnapshot_logs.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/showsnapshot_sites.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/mviews/showsnapshots.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/plsql/cursor-invalidation-reasons.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/plsql/invalid.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/plsql/plsql-error.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/plsql/plsql-init.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/plsql/plsql-return-bool-from-sql.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/plsql/plsql_called_objects.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/plsql/recompile.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/col-diff.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_audit_session.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_audit_session_recent.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_audit_trail.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_audit_trail_persons.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_dependencies.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_deps_selective.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_feature_usage.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_hist_sys_time_model.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_jobs.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_jobs_running.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_kgllock.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_recyclebin_purge_gen.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_sched_jobs.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_sched_jobs_hist.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/dba_table_audit_flags.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/gen-tbs-ddl.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/obj-privs.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/rdbms_utilities/tab-info.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/resource_manager/autotask_resources.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/resource_manager/awr-resource-limit.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/resource_manager/disable-autotasks-resource-mgr.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/resource_manager/disable_resource_manager.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/resource_manager/resmgr-resource-plans.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/resource_manager/sp_resource_limit.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/active_status.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/cf-waits.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/concurrency-waits-sqlid.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/cpu-killer.sql,community,ALTO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/cpu-stalled-ratio.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/dba_kgllock.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/extproc-sessions.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/getstat.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/getstats.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/getstatu2.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/itl_waits.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/itl_waits_hist.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/latch_statsa.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/latch_statss.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/libcachepin_waits.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/mystat.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/segment-space-statistics-hist.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/segment-space-statistics.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/segment-statistics.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/sesswait.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/sesswaitp.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/sesswaitu.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/sesswaitu10g.sql,community,BASSO,"19c,21c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/sesswaitu72.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/sesswaitu73.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/sesswaitu_112.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/sesswaitug.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/showlatch.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/showlock.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/showlock2.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sessions_locks/snapper.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/temp_sorts/asm_diskgroup_templates.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/temp_sorts/my-pga-temp.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/temp_sorts/showsort.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/temp_sorts/showtemp.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/showuser.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who2.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who2g.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who2s.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who5.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who6.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who7.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who8.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who9.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who_dba_jobs.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who_dblink.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/who_protocol.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/whocp.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/whog.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/users_logged/whotmp8i.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/locks.sql,reviewed,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/locks_10g.sql,reviewed,BASSO,"19c,21c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/locks_blocking.sql,reviewed,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/locks_details.sql,reviewed,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
monitoring_scripts/sysaux_fix.sql,reviewed,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/FLASHBACK_RESTORPOINT.sql,certified,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/Flashback_restore_point.sql,certified,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/BACKUP CHECKS.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/MONITOR__RMAN_BACKUP.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/fra_config.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/incarnations.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/restore-sqlplus-settings.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/rman-bkup-details.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/rman-bkup-status.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/rman-recovery-min-scn.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/rman-recovery-scn.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
backup_recovery/unrecoverable-files.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/aas-ash-calc.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/aas-awr-calc.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/aas-awr-pdb-calc.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/aas-std.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/aas.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/aas_hist_metrics.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/aas_history.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-all-events-5-pct.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-blocker-waits.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-current-waits-by-sql-event.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-current-waits-by-sql.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-current-waits.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-enq-obj.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-events.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-itl-waits.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-sessions.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-snapshot-define-begin-end.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-sql-ops.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-sqlid-event-window.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-top-events.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash-waits-user.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_bbw.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_blockers.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_blockers_10g.sql,community,BASSO,"19c,21c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_blocking.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_cpu_hist.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_enq.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_graph.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_graph_histash_by_dbid.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_graph_histash_by_dbid_program.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_graph_histash_by_dbid_sqlid.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_graph_waits.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_graph_waits_histash.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_io_sizes.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_log_sync.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_sql_elapsed.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_sql_elapsed_hist.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_sql_elapsed_hist_longestid.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_top_procedure.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_top_session.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_top_sql.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ash_top_sql_w_top_obj.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ashdump-summary.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ashdump.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/ashtop.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/awr-blocker-waits.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/awr-cpu-stats.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/awr-enq-hot-blocks.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/awr-enq-obj.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/awr-event-histogram.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/awr-export.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/awr-get-retention.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
performance_tuning/ash_awr/awr-hist-model-top10.sql,community,BASSO,"19c,21c,23ai,26c",reliability/evidence/script_certification_2026Q2.md
